,Total_Stops,Price,Duration_total,Dep_hour,weekday_name_Monday,weekday_name_Saturday,weekday_name_Sunday,weekday_name_Thursday,weekday_name_Tuesday,weekday_name_Wednesday,Add_col_1,Add_col_2,Add_col_3,Air_col_1,Air_col_2,Air_col_3,Air_col_4,Air_col_5,Air_col_6
1399,1,13753,275,05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1400,1,11087,745,08,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1401,1,14781,570,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,0,5224,155,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1403,0,3702,175,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1404,0,2754,85,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1405,0,3383,165,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406,0,5228,170,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1407,1,5054,305,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1408,1,13555,615,08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,1,7408,510,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1410,0,5224,150,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1411,1,9694,295,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1412,1,7318,505,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1413,1,5054,275,07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1414,0,4030,185,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1415,1,16736,625,08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,0,2050,75,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1417,2,9977,795,01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1418,2,10368,1375,05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1419,1,6755,355,07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1420,0,3502,175,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1421,0,6961,165,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1422,0,4544,175,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1423,0,3841,150,14,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1424,2,24115,1590,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,1,9502,1555,07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1426,0,3100,80,06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1427,0,4319,160,05,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1428,0,2227,95,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1429,0,5831,140,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1430,0,4804,160,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1431,1,5458,275,07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1432,0,7229,185,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1433,1,14571,910,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1434,0,3919,175,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1435,1,6916,545,07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1436,1,6960,925,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1437,1,16757,280,09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,1,14871,575,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1439,1,5054,275,07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1440,2,12488,1855,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1441,0,4823,175,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1442,2,14483,2240,05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1443,2,11989,1560,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1444,1,16079,1210,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1445,1,13067,1520,09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1446,1,6818,665,05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1447,1,13941,1430,08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1448,1,12927,600,09,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1449,0,4804,155,22,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1450,1,5406,1235,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1451,1,7318,890,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1452,0,3384,140,07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1453,1,11410,590,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1454,1,9134,450,05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1455,1,7832,435,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1456,1,14815,1365,08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,0,4591,170,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1458,1,12373,1210,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1459,0,4284,170,05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1460,1,13941,1375,05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,1,16289,1525,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1462,1,9165,305,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1463,0,8016,165,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,1,5192,720,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1465,1,14939,665,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,1,25735,1310,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1467,1,14502,540,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1468,1,13817,810,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1469,1,14151,505,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,1,15077,510,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1471,1,12192,600,09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1472,0,1965,90,13,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1473,0,3850,140,07,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1474,0,3175,90,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1475,0,7229,185,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1476,1,16079,1425,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,0,4392,90,09,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1478,1,54826,365,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,2,10368,560,09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1480,1,12898,1210,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1481,2,14960,1185,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1482,1,6442,835,08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1483,0,3597,135,08,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1484,2,18804,440,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1485,0,6111,190,06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1486,0,6015,195,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1487,0,6121,170,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1488,1,6287,435,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1489,0,7229,175,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1490,1,6442,455,08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1491,0,4544,175,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1492,2,11542,1700,09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1493,1,16079,520,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1494,1,6076,545,07,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1495,2,10408,920,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1496,2,8446,2240,05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1497,0,13663,175,07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1498,1,10671,705,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1499,0,3383,170,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1500,1,9021,910,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1501,1,14533,615,09,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1502,2,11992,1000,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1503,0,3597,140,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1504,0,4077,165,01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1505,1,9646,545,07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1506,0,3873,140,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1507,2,15129,1430,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1508,1,6104,480,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1509,2,16022,1995,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1510,1,10562,885,09,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1511,1,10945,1640,06,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1512,0,3873,145,09,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1513,0,1840,90,02,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1514,1,9585,425,04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1515,0,3210,90,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1516,1,6147,290,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1517,1,7341,395,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1518,1,8372,615,09,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1519,1,10877,690,07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1520,2,10441,1275,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1521,1,13611,975,04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1522,1,11087,1550,08,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1523,1,5963,1470,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1524,0,3597,140,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1525,1,8529,910,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1526,1,10678,845,04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1527,1,8285,755,08,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1528,1,18371,620,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,1,12692,800,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1530,0,4423,165,06,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1531,0,7229,180,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1532,0,6144,170,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1533,2,10919,1300,06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1534,0,4148,160,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1535,0,3873,170,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1536,2,11702,550,09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1537,1,14871,505,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1538,2,11234,1705,06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1539,1,6938,490,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1540,1,6093,750,08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1541,0,3943,170,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1542,0,8040,90,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1543,2,15129,810,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1544,0,3597,140,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1545,1,8610,700,07,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1546,1,13067,395,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,0,4991,170,09,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1548,1,4649,315,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1549,0,3597,135,08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1550,1,12898,660,08,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1551,2,9296,2245,06,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1552,0,8855,170,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1553,1,10262,1270,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1554,0,3943,165,06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1555,1,9001,385,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1556,1,7670,910,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1557,1,7530,465,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1558,1,8443,295,09,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1559,1,5351,315,06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1560,0,6688,190,06,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1561,1,11087,1355,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1562,2,7664,1815,05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1563,1,4775,315,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1564,0,3514,155,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1565,2,13376,1300,06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,2,14300,1705,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,1,7480,765,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1568,0,2227,90,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1569,1,7452,870,07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1570,0,4409,155,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1571,2,4647,1555,09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1572,0,3332,155,09,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1573,1,6902,555,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1574,1,6857,215,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1575,1,12373,550,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1576,1,11789,440,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1577,2,13039,865,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1578,1,11087,750,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1579,1,9345,1625,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1580,0,1965,90,22,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1581,1,6093,810,07,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1582,1,11841,800,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1583,1,9663,775,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1584,1,14714,1425,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1585,1,8529,1660,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1586,1,5073,275,07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1587,0,7229,180,07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1588,1,9194,555,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1589,1,11789,440,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1590,0,2017,90,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1591,2,15894,1320,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1592,0,3419,165,01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1593,2,10368,1375,05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1594,1,6027,290,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1595,1,7480,765,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1596,1,7189,520,08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1597,0,7276,165,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1598,1,15764,1015,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,1,14714,550,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1600,1,7888,510,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1601,1,10262,1225,08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1602,2,15318,505,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1603,1,5608,435,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1604,1,12681,590,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,2,9417,970,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1606,1,17057,835,07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1607,1,12537,480,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1608,2,10651,1275,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1609,0,6741,190,06,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1610,1,10844,1595,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1611,2,13381,1730,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1612,0,4423,165,06,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1613,0,5678,90,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,2,12719,1620,09,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1615,1,5054,275,07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1616,1,7480,1420,09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1617,0,6961,165,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1618,0,3841,150,17,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1619,0,3943,180,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1620,0,7229,180,08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1621,0,4319,170,09,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1622,0,4423,170,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1623,1,16079,335,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1624,0,7754,180,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1625,2,10467,1210,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1626,1,14714,1145,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1627,1,7452,1700,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1628,2,13276,1795,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1629,2,31783,1545,08,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1630,0,4667,135,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1631,0,7229,175,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1632,2,14237,1090,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,1,8266,535,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1634,2,13882,1140,09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,0,4823,170,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1636,0,4483,170,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1637,0,6961,165,06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1638,1,9663,910,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1639,2,16704,1760,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,0,4049,90,09,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1641,0,3807,135,08,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1642,1,6442,940,06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1643,1,7832,1480,07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1644,1,6442,835,08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1645,0,4823,170,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1646,1,13555,1400,05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,1,5135,540,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1648,0,3383,170,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1649,1,5842,370,07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,2,16704,900,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1,8366,905,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1652,0,1965,90,05,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1653,0,3873,150,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1654,1,27992,740,08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1655,1,10678,460,04,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1656,1,6824,865,08,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1657,2,9443,2295,05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1658,1,13378,730,07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1659,0,3943,170,04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1660,1,7191,575,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1661,0,3625,160,05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1662,1,6841,370,07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1,11134,390,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1664,1,14571,1550,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1665,3,12346,1825,05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1666,0,4544,180,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1667,2,13376,830,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,1,11087,1050,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1669,0,5515,150,09,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1670,0,4804,155,04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1671,0,3597,140,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1672,1,15353,795,06,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1673,1,9899,590,06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1674,0,7303,175,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1675,1,13817,745,08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1676,2,19329,1475,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1,16289,330,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1,9663,910,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1679,2,10975,1420,09,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1680,0,4384,155,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1681,1,14714,600,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,2,10919,830,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1683,1,14388,875,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1684,1,10877,455,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1685,2,15129,810,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1686,1,7191,810,07,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1687,1,6686,495,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,1,7530,760,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1689,1,6442,895,07,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1690,1,10262,1655,09,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1691,1,13817,875,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1692,1,13626,570,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,1,14388,910,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1694,0,4804,155,04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1695,0,5406,185,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1696,1,4611,295,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1697,1,5069,290,08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1698,0,3898,175,07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1699,0,2754,90,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1700,1,6943,630,15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1701,1,14781,750,05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,1,16079,360,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1703,0,8033,170,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1704,0,6860,175,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1705,1,6953,455,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1706,0,4823,175,07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1707,0,4174,155,04,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1708,2,12819,1775,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1709,1,9663,450,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1710,0,3841,155,06,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1711,0,5000,195,05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1712,2,13366,980,05,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1713,1,12395,1130,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1714,1,7452,1700,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1715,1,15554,1395,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,1,13067,1325,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1717,0,6565,155,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1718,0,1965,90,05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1719,0,3332,155,09,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1720,1,6208,285,05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1721,1,11161,1730,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1722,2,12224,1665,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1723,1,9663,1025,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1724,1,12284,380,08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,7480,965,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
